Animal,Spp,Line,Thetime,Apfreq,Lat P,Lat A,Lon P,Lon A,Lc94,Sen1,Sen2,Sen3,Sen4,Ptt,Iqx,Iqy,Nmess,Gt120,Apbest,Dur,Nopc,Altitude,Colorname,Sex,Age,Popid,Month,Day,Year,Hour,Minute,Second,Date,Time,Gmt Date,Gmt Hour,Gmt Min,Gmt Sec,Jd,Jday,Ddmm,Mmdd,Deplylat,Deplylon,Deltahr,Duty,Dutylocs,Daysdply,Deployed,Record Number,Accessed Date,Source Url,Preferred Citation
OoTag050,Orcinus Orca,OoTag05020150404:225400Z99,04APR15:22:54:00,677541.6,46.187,54.856,-124.226,-79.366,L2,38,128,206,48,109822,6,6,4,0,-128,358,3,0,wheat,M,A,L84,4,4,2015,22,54,0,2015-04-04 00:00:00,22:54:00,2015-04-04 00:00:00,22,54,0,15094,94,04_04,04_04,48.053,-124.797,4.44,47,10,46,2/17/15,Row 36 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150404:231812Z99,04APR15:23:18:12,677541.6,46.205,37.425,-124.197,-168.204,LB,38,129,206,47,109822,0,0,2,0,-132,442,1,0,wheat,M,A,L84,4,4,2015,23,18,12,2015-04-04 00:00:00,23:18:12,2015-04-04 00:00:00,23,18,12,15094,94,04_04,04_04,48.053,-124.797,.15,47,10,46,2/17/15,Row 37 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:042929Z99,04MAR15:04:29:29,677547.6,47.084,55.143,-124.25,-167.286,L0,15,132,197,48,109822,6,0,4,0,-126,483,1,0,wheat,M,A,L84,3,4,2015,4,29,29,2015-03-04 00:00:00,4:29:29,2015-03-04 00:00:00,4,29,29,15063,63,04_03,03_04,48.053,-124.797,4.54,16,14,15,2/17/15,Row 38 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:121602Z99,04MAR15:12:16:02,677549.9,47.106,38.687,-124.532,-84.012,LA,15,131,197,49,109822,0,8,3,0,-126,290,3,0,wheat,M,A,L84,3,4,2015,12,16,2,2015-03-04 00:00:00,12:16:02,2015-03-04 00:00:00,12,16,2,15063,63,04_03,03_04,48.053,-124.797,7.71,16,14,15,2/17/15,Row 39 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:123115Z99,04MAR15:12:31:15,677546.5,47.092,53.435,-124.526,-90.063,L0,15,133,198,52,109822,5,6,5,0,-122,479,3,0,wheat,M,A,L84,3,4,2015,12,31,15,2015-03-04 00:00:00,12:31:15,2015-03-04 00:00:00,12,31,15,15063,63,04_03,03_04,48.053,-124.797,.25,16,14,15,2/17/15,Row 40 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:123411Z99,04MAR15:12:34:11,677547.9,47.092,55.317,-124.514,-167.671,LB,15,134,198,54,109822,6,6,5,0,-125,494,3,0,wheat,M,A,L84,3,4,2015,12,34,11,2015-03-04 00:00:00,12:34:11,2015-03-04 00:00:00,12,34,11,15063,63,04_03,03_04,48.053,-124.797,.05,16,14,15,2/17/15,Row 41 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:125133Z99,04MAR15:12:51:33,677548.6,47.105,39.265,-124.542,-84.985,L1,15,133,197,55,109822,5,8,5,0,-128,394,4,0,wheat,M,A,L84,3,4,2015,12,51,33,2015-03-04 00:00:00,12:51:33,2015-03-04 00:00:00,12,51,33,15063,63,04_03,03_04,48.053,-124.797,.29,16,14,15,2/17/15,Row 42 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:135622Z99,04MAR15:13:56:22,677548.8,47.132,48.382,-124.599,-130.683,L2,15,133,197,53,109822,6,8,6,0,-122,646,4,0,wheat,M,A,L84,3,4,2015,13,56,22,2015-03-04 00:00:00,13:56:22,2015-03-04 00:00:00,13,56,22,15063,63,04_03,03_04,48.053,-124.797,1.08,16,14,15,2/17/15,Row 43 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:140916Z99,04MAR15:14:09:16,677546.4,47.142,44.838,-124.571,-137.139,L0,15,132,196,48,109822,6,6,5,0,-122,619,3,0,wheat,M,A,L84,3,4,2015,14,9,16,2015-03-04 00:00:00,14:09:16,2015-03-04 00:00:00,14,9,16,15063,63,04_03,03_04,48.053,-124.797,.22,16,14,15,2/17/15,Row 44 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:143240Z99,04MAR15:14:32:40,677548.6,47.164,48.452,-124.609,-131.448,LA,15,132,196,59,109822,0,0,2,0,-132,346,2,0,wheat,M,A,L84,3,4,2015,14,32,40,2015-03-04 00:00:00,14:32:40,2015-03-04 00:00:00,14,32,40,15063,63,04_03,03_04,48.053,-124.797,.39,16,14,15,2/17/15,Row 45 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:161000Z99,04MAR15:16:10:00,677536.9,47.228,57.496,-124.683,-179.372,L0,16,133,197,52,109822,5,8,5,0,-125,381,4,0,wheat,M,A,L84,3,4,2015,16,10,0,2015-03-04 00:00:00,16:10:00,2015-03-04 00:00:00,16,10,0,15063,63,04_03,03_04,48.053,-124.797,1.62,16,14,15,2/17/15,Row 46 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:172701Z99,04MAR15:17:27:01,677548.6,47.2,41.715,-124.661,-97.044,L0,16,135,197,55,109822,0,0,2,0,-121,51,2,0,wheat,M,A,L84,3,4,2015,17,27,1,2015-03-04 00:00:00,17:27:01,2015-03-04 00:00:00,17,27,1,15063,63,04_03,03_04,48.053,-124.797,.82,16,14,15,2/17/15,Row 47 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:182204Z99,04MAR15:18:22:04,677556.5,47.165,46.611,-124.574,-121.689,LA,16,132,197,52,109822,0,8,3,0,-122,96,2,0,wheat,M,A,L84,3,4,2015,18,22,4,2015-03-04 00:00:00,18:22:04,2015-03-04 00:00:00,18,22,4,15063,63,04_03,03_04,48.053,-124.797,.92,16,14,15,2/17/15,Row 48 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:221043Z99,04MAR15:22:10:43,677546.1,47.179,59.617,-124.404,-59.525,L2,16,132,199,53,109822,0,0,2,0,-129,50,2,0,wheat,M,A,L84,3,4,2015,22,10,43,2015-03-04 00:00:00,22:10:43,2015-03-04 00:00:00,22,10,43,15063,63,04_03,03_04,48.053,-124.797,3.81,16,14,15,2/17/15,Row 49 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:222509Z99,04MAR15:22:25:09,677541.2,47.185,43.334,-124.39,-143.15,LA,16,132,198,51,109822,0,8,3,0,-125,306,3,0,wheat,M,A,L84,3,4,2015,22,25,9,2015-03-04 00:00:00,22:25:09,2015-03-04 00:00:00,22,25,9,15063,63,04_03,03_04,48.053,-124.797,.24,16,14,15,2/17/15,Row 50 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150304:234658Z99,04MAR15:23:46:58,677546.1,47.201,50.562,-124.471,-107.663,L0,16,131,198,55,109822,5,8,5,0,-125,495,3,0,wheat,M,A,L84,3,4,2015,23,46,58,2015-03-04 00:00:00,23:46:58,2015-03-04 00:00:00,23,46,58,15063,63,04_03,03_04,48.053,-124.797,1.36,16,14,15,2/17/15,Row 51 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:041219Z99,04MAY15:04:12:19,677539.2,46.797,51.771,-124.209,-98.129,LA,69,135,207,49,109822,0,8,3,1,-120,563,2,0,wheat,M,A,L84,5,4,2015,4,12,19,2015-05-04 00:00:00,4:12:19,2015-05-04 00:00:00,4,12,19,15124,124,04_05,05_04,48.053,-124.797,5.27,77,10,76,2/17/15,Row 52 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:041539Z99,04MAY15:04:15:39,677539.2,46.795,53.145,-124.229,-159.952,LA,69,135,207,48,109822,0,8,3,0,-130,316,2,0,wheat,M,A,L84,5,4,2015,4,15,39,2015-05-04 00:00:00,4:15:39,2015-05-04 00:00:00,4,15,39,15124,124,04_05,05_04,48.053,-124.797,.06,77,10,76,2/17/15,Row 53 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:121350Z99,04MAY15:12:13:50,677536.1,46.443,54.431,-124.272,-81.707,L2,69,132,206,55,109822,5,8,4,0,-126,515,4,0,wheat,M,A,L84,5,4,2015,12,13,50,2015-05-04 00:00:00,12:13:50,2015-05-04 00:00:00,12,13,50,15124,124,04_05,05_04,48.053,-124.797,7.97,77,10,76,2/17/15,Row 54 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:122220Z99,04MAY15:12:22:20,677534.8,46.439,38.007,-124.26,-82.388,LA,69,130,207,49,109822,0,0,2,0,-128,316,2,0,wheat,M,A,L84,5,4,2015,12,22,20,2015-05-04 00:00:00,12:22:20,2015-05-04 00:00:00,12,22,20,15124,124,04_05,05_04,48.053,-124.797,.14,77,10,76,2/17/15,Row 55 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:125136Z99,04MAY15:12:51:36,677534.8,46.426,56.975,-124.268,-175.818,LA,69,127,206,50,109822,0,0,2,0,-131,59,2,0,wheat,M,A,L84,5,4,2015,12,51,36,2015-05-04 00:00:00,12:51:36,2015-05-04 00:00:00,12,51,36,15124,124,04_05,05_04,48.053,-124.797,.22,77,10,76,2/17/15,Row 56 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:135302Z99,04MAY15:13:53:02,677535.7,46.5,45.656,-124.242,-128.69,L0,69,128,207,49,109822,5,6,8,0,-122,599,1,0,wheat,M,A,L84,5,4,2015,13,53,2,2015-05-04 00:00:00,13:53:02,2015-05-04 00:00:00,13,53,2,15124,124,04_05,05_04,48.053,-124.797,1.02,77,10,76,2/17/15,Row 57 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:140244Z99,04MAY15:14:02:44,677535.2,46.501,47.529,-124.299,-129.302,L2,69,128,207,48,109822,5,6,6,0,-122,564,3,0,wheat,M,A,L84,5,4,2015,14,2,44,2015-05-04 00:00:00,14:02:44,2015-05-04 00:00:00,14,2,44,15124,124,04_05,05_04,48.053,-124.797,.16,77,10,76,2/17/15,Row 58 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:180552Z99,04MAY15:18:05:52,677534.5,46.592,44.842,-124.313,-115.747,LB,76,124,207,50,109822,5,8,5,1,-118,475,4,0,wheat,M,A,L84,5,4,2015,18,5,52,2015-05-04 00:00:00,18:05:52,2015-05-04 00:00:00,18,5,52,15124,124,04_05,05_04,48.053,-124.797,.8,77,10,76,2/17/15,Row 59 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:224356Z99,04MAY15:22:43:56,677536.7,46.725,41.385,-124.369,-151.457,L2,70,128,207,53,109822,6,8,4,0,-126,330,4,0,wheat,M,A,L84,5,4,2015,22,43,56,2015-05-04 00:00:00,22:43:56,2015-05-04 00:00:00,22,43,56,15124,124,04_05,05_04,48.053,-124.797,.33,77,10,76,2/17/15,Row 60 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150504:235553Z99,04MAY15:23:55:53,677537.7,46.756,50.731,-124.438,-104.828,LA,70,129,207,48,109822,6,8,4,0,-124,351,2,0,wheat,M,A,L84,5,4,2015,23,55,53,2015-05-04 00:00:00,23:55:53,2015-05-04 00:00:00,23,55,53,15124,124,04_05,05_04,48.053,-124.797,1.2,77,10,76,2/17/15,Row 61 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150405:041322Z99,05APR15:04:13:22,677541.1,46.413,51.462,-124.235,-97.777,L1,38,129,206,48,109822,5,0,5,1,-118,715,1,0,wheat,M,A,L84,4,5,2015,4,13,22,2015-04-05 00:00:00,4:13:22,2015-04-05 00:00:00,4,13,22,15095,95,05_04,04_05,48.053,-124.797,4.92,48,14,47,2/17/15,Row 62 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150405:042207Z99,05APR15:04:22:07,677544.4,46.429,54.051,-124.218,-165.254,L3,38,130,207,48,109822,5,6,4,0,-130,465,3,0,wheat,M,A,L84,4,5,2015,4,22,7,2015-04-05 00:00:00,4:22:07,2015-04-05 00:00:00,4,22,7,15095,95,05_04,04_05,48.053,-124.797,.15,48,14,47,2/17/15,Row 63 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150405:122333Z99,05APR15:12:23:33,677540.7,46.62,53.287,-124.291,-86.76,L1,38,130,206,44,109822,5,8,5,0,-126,298,4,0,wheat,M,A,L84,4,5,2015,12,23,33,2015-04-05 00:00:00,12:23:33,2015-04-05 00:00:00,12,23,33,15095,95,05_04,04_05,48.053,-124.797,8.02,48,14,47,2/17/15,Row 64 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150405:125205Z99,05APR15:12:52:05,677541.2,46.597,41.313,-124.302,-98.807,L2,38,131,206,46,109822,6,6,5,0,-128,466,3,0,wheat,M,A,L84,4,5,2015,12,52,5,2015-04-05 00:00:00,12:52:05,2015-04-05 00:00:00,12,52,5,15095,95,05_04,04_05,48.053,-124.797,.48,48,14,47,2/17/15,Row 65 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150405:125809Z99,05APR15:12:58:09,677537.4,46.581,39.237,-124.285,-88.398,L3,38,131,206,47,109822,0,8,3,0,-129,370,3,0,wheat,M,A,L84,4,5,2015,12,58,9,2015-04-05 00:00:00,12:58:09,2015-04-05 00:00:00,12,58,9,15095,95,05_04,04_05,48.053,-124.797,.1,48,14,47,2/17/15,Row 66 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150405:140520Z99,05APR15:14:05:20,677542,46.567,44.678,-124.208,-134.126,LB,38,130,204,48,109822,0,8,3,2,-120,236,3,0,wheat,M,A,L84,4,5,2015,14,5,20,2015-04-05 00:00:00,14:05:20,2015-04-05 00:00:00,14,5,20,15095,95,05_04,04_05,48.053,-124.797,.81,48,14,47,2/17/15,Row 67 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
